danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Track,Artist
0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,audio_features,0cu0rhnlCnJ7JIeHRiLpj3,spotify:track:0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/tracks/0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/audio-analysis/0cu0rhnlCnJ7JIeHRiLpj3,112547,4,Ball If I Want To,DaBaby
0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4,As It Was,Harry Styles
0.753,0.837,5,-4.673,0,0.278,0.0657,0.0,0.151,0.589,151.949,audio_features,0fyP96TikhD9sM4eKqw5Yp,spotify:track:0fyP96TikhD9sM4eKqw5Yp,https://api.spotify.com/v1/tracks/0fyP96TikhD9sM4eKqw5Yp,https://api.spotify.com/v1/audio-analysis/0fyP96TikhD9sM4eKqw5Yp,265305,4,dangerous,21 Savage
0.766,0.58,9,-11.832,0,0.0437,0.0838,0.0,0.041,0.962,119.017,audio_features,64eCH1C7WHXUBs8aEMrIBf,spotify:track:64eCH1C7WHXUBs8aEMrIBf,https://api.spotify.com/v1/tracks/64eCH1C7WHXUBs8aEMrIBf,https://api.spotify.com/v1/audio-analysis/64eCH1C7WHXUBs8aEMrIBf,220036,4,Cake By The Ocean - Cover,MUSIC LAB JPN
0.795,0.715,1,-3.582,1,0.0838,0.141,2.12e-06,0.179,0.758,165.941,audio_features,1Xnn1TPyr5h0hpRAT4B4EA,spotify:track:1Xnn1TPyr5h0hpRAT4B4EA,https://api.spotify.com/v1/tracks/1Xnn1TPyr5h0hpRAT4B4EA,https://api.spotify.com/v1/audio-analysis/1Xnn1TPyr5h0hpRAT4B4EA,304733,4,Bellaquita,Dalex
0.807,0.874,7,-3.817,1,0.0888,0.0833,0.00184,0.065,0.919,125.05,audio_features,3pDhN3qB33AOPhQEkUCaWt,spotify:track:3pDhN3qB33AOPhQEkUCaWt,https://api.spotify.com/v1/tracks/3pDhN3qB33AOPhQEkUCaWt,https://api.spotify.com/v1/audio-analysis/3pDhN3qB33AOPhQEkUCaWt,224693,4,Limbo,Daddy Yankee
0.423,0.3,5,-18.125,0,0.0301,0.944,0.905,0.112,0.375,108.526,audio_features,4hLIj2K1G1s7NwMVtJlofs,spotify:track:4hLIj2K1G1s7NwMVtJlofs,https://api.spotify.com/v1/tracks/4hLIj2K1G1s7NwMVtJlofs,https://api.spotify.com/v1/audio-analysis/4hLIj2K1G1s7NwMVtJlofs,285333,4,Ah-Bop,Gene Ess
0.326,0.866,9,-4.541,0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,audio_features,0kYMwaQWABTkFff8AZjmYI,spotify:track:0kYMwaQWABTkFff8AZjmYI,https://api.spotify.com/v1/tracks/0kYMwaQWABTkFff8AZjmYI,https://api.spotify.com/v1/audio-analysis/0kYMwaQWABTkFff8AZjmYI,215040,4,Hayloft II,Mother Mother
0.644,0.771,0,-6.475,1,0.0509,0.464,0.00162,0.382,0.316,94.997,audio_features,38UYeBLfvpnDSG9GznZdnL,spotify:track:38UYeBLfvpnDSG9GznZdnL,https://api.spotify.com/v1/tracks/38UYeBLfvpnDSG9GznZdnL,https://api.spotify.com/v1/audio-analysis/38UYeBLfvpnDSG9GznZdnL,193464,4,Tormenta (feat. Bad Bunny),Gorillaz
0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,4356Typ82hUiFAynbLYbPn,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,220800,4,DJ Got Us Fallin' In Love,USHER
0.695,0.63,8,-7.16,0,0.035,0.229,0.0,0.118,0.55,130.968,audio_features,3D29kjUyWxsT3jUUTtARVQ,spotify:track:3D29kjUyWxsT3jUUTtARVQ,https://api.spotify.com/v1/tracks/3D29kjUyWxsT3jUUTtARVQ,https://api.spotify.com/v1/audio-analysis/3D29kjUyWxsT3jUUTtARVQ,240413,4,DIE,Gazo
0.695,0.786,8,-6.223,0,0.037,0.109,0.0122,0.186,0.408,102.022,audio_features,4thOONDx78zsY8sHGfU1M2,spotify:track:4thOONDx78zsY8sHGfU1M2,https://api.spotify.com/v1/tracks/4thOONDx78zsY8sHGfU1M2,https://api.spotify.com/v1/audio-analysis/4thOONDx78zsY8sHGfU1M2,172067,4,You and Me,Shubh
0.665,0.578,1,-5.856,1,0.0398,0.374,0.00215,0.115,0.223,109.961,audio_features,7jEpRsSusmGqKFISucMnV7,spotify:track:7jEpRsSusmGqKFISucMnV7,https://api.spotify.com/v1/tracks/7jEpRsSusmGqKFISucMnV7,https://api.spotify.com/v1/audio-analysis/7jEpRsSusmGqKFISucMnV7,177562,4,Please Don't Fall In Love With Me,Khalid
0.8,0.74,10,-4.52,0,0.0479,0.184,0.0,0.0558,0.775,90.035,audio_features,7BuHdm4lQqcyG3qTwdkxus,spotify:track:7BuHdm4lQqcyG3qTwdkxus,https://api.spotify.com/v1/tracks/7BuHdm4lQqcyG3qTwdkxus,https://api.spotify.com/v1/audio-analysis/7BuHdm4lQqcyG3qTwdkxus,226200,4,Aullando,Wisin & Yandel
0.754,0.841,11,-3.19,1,0.135,0.113,0.0,0.466,0.541,128.019,audio_features,493Rk3iS7rs8uPfpnfm95u,spotify:track:493Rk3iS7rs8uPfpnfm95u,https://api.spotify.com/v1/tracks/493Rk3iS7rs8uPfpnfm95u,https://api.spotify.com/v1/audio-analysis/493Rk3iS7rs8uPfpnfm95u,267547,4,El Incomprendido,Farruko
0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,audio_features,20FZrLl9zSbO9b3DhaqO6M,spotify:track:20FZrLl9zSbO9b3DhaqO6M,https://api.spotify.com/v1/tracks/20FZrLl9zSbO9b3DhaqO6M,https://api.spotify.com/v1/audio-analysis/20FZrLl9zSbO9b3DhaqO6M,252520,4,23,Mike WiLL Made-It
0.88,0.766,1,-2.906,0,0.0505,0.0881,1.79e-05,0.382,0.594,96.037,audio_features,1S3SAFqLBWk3HaR5UyXp43,spotify:track:1S3SAFqLBWk3HaR5UyXp43,https://api.spotify.com/v1/tracks/1S3SAFqLBWk3HaR5UyXp43,https://api.spotify.com/v1/audio-analysis/1S3SAFqLBWk3HaR5UyXp43,210788,4,Guay,Ozuna
0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,audio_features,6mapJIPnQ23RTAevUoE0DL,spotify:track:6mapJIPnQ23RTAevUoE0DL,https://api.spotify.com/v1/tracks/6mapJIPnQ23RTAevUoE0DL,https://api.spotify.com/v1/audio-analysis/6mapJIPnQ23RTAevUoE0DL,208120,4,Swang,Rae Sremmurd
0.644,0.533,2,-7.481,1,0.248,0.0113,4.89e-05,0.221,0.113,120.017,audio_features,45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,https://api.spotify.com/v1/tracks/45pUWUeEWGoSdH6UF162G8,https://api.spotify.com/v1/audio-analysis/45pUWUeEWGoSdH6UF162G8,225439,4,Broke Boys,Drake
0.429,0.822,8,-7.071,1,0.0455,0.00318,7.58e-06,0.559,0.29,148.3,audio_features,4mMEvkDeY56be4l7Itb5aZ,spotify:track:4mMEvkDeY56be4l7Itb5aZ,https://api.spotify.com/v1/tracks/4mMEvkDeY56be4l7Itb5aZ,https://api.spotify.com/v1/audio-analysis/4mMEvkDeY56be4l7Itb5aZ,117529,4,SMOKE IT OFF!,Lumi Athena
0.455,0.34,3,-12.315,1,0.941,0.816,0.0126,0.154,0.405,73.414,audio_features,7cxLFYBXUQ9dkZ6XCBOKry,spotify:track:7cxLFYBXUQ9dkZ6XCBOKry,https://api.spotify.com/v1/tracks/7cxLFYBXUQ9dkZ6XCBOKry,https://api.spotify.com/v1/audio-analysis/7cxLFYBXUQ9dkZ6XCBOKry,378000,3,Night Bus,KIDS
0.631,0.881,9,-3.545,1,0.0995,0.00177,4.5e-06,0.0639,0.808,129.981,audio_features,3IX0yuEVvDbnqUwMBB3ouC,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/tracks/3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/audio-analysis/3IX0yuEVvDbnqUwMBB3ouC,184784,4,bad idea right?,Olivia Rodrigo
0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,audio_features,3pndPhlQWjuSoXhcIIdBjv,spotify:track:3pndPhlQWjuSoXhcIIdBjv,https://api.spotify.com/v1/tracks/3pndPhlQWjuSoXhcIIdBjv,https://api.spotify.com/v1/audio-analysis/3pndPhlQWjuSoXhcIIdBjv,165853,4,What They Want,Russ
0.606,0.72,5,-6.253,0,0.0283,0.000149,0.00165,0.0745,0.178,127.985,audio_features,1mzGywacjpeik00PVLBPpF,spotify:track:1mzGywacjpeik00PVLBPpF,https://api.spotify.com/v1/tracks/1mzGywacjpeik00PVLBPpF,https://api.spotify.com/v1/audio-analysis/1mzGywacjpeik00PVLBPpF,251613,4,All of Me - Radio Edit,John Legend
0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,audio_features,124NFj84ppZ5pAxTuVQYCQ,spotify:track:124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/tracks/124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/audio-analysis/124NFj84ppZ5pAxTuVQYCQ,277387,4,Take Care,Drake
0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4,A Sky Full of Stars,Coldplay
0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,audio_features,5kNtZ61miBBIHjwyryRWy5,spotify:track:5kNtZ61miBBIHjwyryRWy5,https://api.spotify.com/v1/tracks/5kNtZ61miBBIHjwyryRWy5,https://api.spotify.com/v1/audio-analysis/5kNtZ61miBBIHjwyryRWy5,212360,4,Smack That - Dirty,Akon
0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,audio_features,4TIqzdAssasqx3DAe6cG9J,spotify:track:4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/tracks/4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/audio-analysis/4TIqzdAssasqx3DAe6cG9J,218448,3,Ramen & OJ,Joyner Lucas
0.676,0.89,11,-3.343,1,0.0349,0.12,0.00939,0.337,0.551,119.017,audio_features,4lojDT8NBK7lGFMfPVrUZk,spotify:track:4lojDT8NBK7lGFMfPVrUZk,https://api.spotify.com/v1/tracks/4lojDT8NBK7lGFMfPVrUZk,https://api.spotify.com/v1/audio-analysis/4lojDT8NBK7lGFMfPVrUZk,219832,4,Arhbo [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Ozuna
0.613,0.73,10,-3.645,0,0.122,0.00875,2.25e-06,0.268,0.576,160.051,audio_features,5Q1tv4GTxP3IJeGMOKdrFO,spotify:track:5Q1tv4GTxP3IJeGMOKdrFO,https://api.spotify.com/v1/tracks/5Q1tv4GTxP3IJeGMOKdrFO,https://api.spotify.com/v1/audio-analysis/5Q1tv4GTxP3IJeGMOKdrFO,185520,4,MEGAVERSE,Stray Kids
0.468,0.495,7,-10.671,1,0.167,0.717,0.0,0.11,0.171,114.227,audio_features,0wGVE3BxTW5KCjoLsNlVRB,spotify:track:0wGVE3BxTW5KCjoLsNlVRB,https://api.spotify.com/v1/tracks/0wGVE3BxTW5KCjoLsNlVRB,https://api.spotify.com/v1/audio-analysis/0wGVE3BxTW5KCjoLsNlVRB,190588,5,Come See Me,Rod Wave
0.752,0.65,5,-6.683,0,0.12,0.653,0.00136,0.105,0.532,134.993,audio_features,02wk5BttM0QL38ERjLPQJB,spotify:track:02wk5BttM0QL38ERjLPQJB,https://api.spotify.com/v1/tracks/02wk5BttM0QL38ERjLPQJB,https://api.spotify.com/v1/audio-analysis/02wk5BttM0QL38ERjLPQJB,147880,4,Cool With You,NewJeans
0.472,0.964,2,-3.624,1,0.125,0.000221,0.0,0.0786,0.437,99.89,audio_features,0S4VR8n0KBkE6DxrjArswJ,spotify:track:0S4VR8n0KBkE6DxrjArswJ,https://api.spotify.com/v1/tracks/0S4VR8n0KBkE6DxrjArswJ,https://api.spotify.com/v1/audio-analysis/0S4VR8n0KBkE6DxrjArswJ,211720,4,Dark Matter,Pearl Jam
0.377,0.651,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607,audio_features,2ogKhhoMClkFXek7ZgxAhN,spotify:track:2ogKhhoMClkFXek7ZgxAhN,https://api.spotify.com/v1/tracks/2ogKhhoMClkFXek7ZgxAhN,https://api.spotify.com/v1/audio-analysis/2ogKhhoMClkFXek7ZgxAhN,219742,4,Shameless,Camila Cabello
0.885,0.698,0,-9.101,1,0.364,0.0399,0.0,0.195,0.577,140.07,audio_features,2EgB4n6XyBsuNUbuarr4eG,spotify:track:2EgB4n6XyBsuNUbuarr4eG,https://api.spotify.com/v1/tracks/2EgB4n6XyBsuNUbuarr4eG,https://api.spotify.com/v1/audio-analysis/2EgB4n6XyBsuNUbuarr4eG,191938,4,New Freezer (feat. Kendrick Lamar),Rich The Kid
0.882,0.783,7,-4.023,0,0.0985,0.0605,4.74e-05,0.141,0.555,127.035,audio_features,6hv8hai0yo19JF2c6pppj6,spotify:track:6hv8hai0yo19JF2c6pppj6,https://api.spotify.com/v1/tracks/6hv8hai0yo19JF2c6pppj6,https://api.spotify.com/v1/audio-analysis/6hv8hai0yo19JF2c6pppj6,151654,4,GTA.mp3,Emilia
0.802,0.744,6,-5.968,1,0.078,0.0807,0.0,0.0917,0.45,99.983,audio_features,30LBoQSk8gjcN0hWCWtdbF,spotify:track:30LBoQSk8gjcN0hWCWtdbF,https://api.spotify.com/v1/tracks/30LBoQSk8gjcN0hWCWtdbF,https://api.spotify.com/v1/audio-analysis/30LBoQSk8gjcN0hWCWtdbF,215083,4,Dembow,Danny Ocean
0.676,0.617,0,-4.626,1,0.0414,0.000816,0.636,0.227,0.718,124.978,audio_features,4B8gtpBuEtU9XUizl6BK2W,spotify:track:4B8gtpBuEtU9XUizl6BK2W,https://api.spotify.com/v1/tracks/4B8gtpBuEtU9XUizl6BK2W,https://api.spotify.com/v1/audio-analysis/4B8gtpBuEtU9XUizl6BK2W,142940,4,WAKE UP!,MoonDeity
0.315,0.72,7,-8.923,1,0.075,0.0173,0.105,0.117,0.602,173.955,audio_features,6FfdUz6U4Rol4sF32wBmad,spotify:track:6FfdUz6U4Rol4sF32wBmad,https://api.spotify.com/v1/tracks/6FfdUz6U4Rol4sF32wBmad,https://api.spotify.com/v1/audio-analysis/6FfdUz6U4Rol4sF32wBmad,649336,4,ECHOES: Cala Boca Menino,Fire! Orchestra
0.802,0.744,6,-5.968,1,0.078,0.0807,0.0,0.0917,0.45,99.983,audio_features,30LBoQSk8gjcN0hWCWtdbF,spotify:track:30LBoQSk8gjcN0hWCWtdbF,https://api.spotify.com/v1/tracks/30LBoQSk8gjcN0hWCWtdbF,https://api.spotify.com/v1/audio-analysis/30LBoQSk8gjcN0hWCWtdbF,215083,4,Dembow,Danny Ocean
0.541,0.366,11,-10.412,1,0.0748,0.56,1e-06,0.0946,0.168,159.707,audio_features,1kbEbBdEgQdQeLXCJh28pJ,spotify:track:1kbEbBdEgQdQeLXCJh28pJ,https://api.spotify.com/v1/tracks/1kbEbBdEgQdQeLXCJh28pJ,https://api.spotify.com/v1/audio-analysis/1kbEbBdEgQdQeLXCJh28pJ,261228,4,Down Bad,Taylor Swift
0.623,0.607,1,-5.937,0,0.0435,0.426,0.0,0.105,0.263,84.982,audio_features,5WQrDB34o6M8V0jxNiX6RU,spotify:track:5WQrDB34o6M8V0jxNiX6RU,https://api.spotify.com/v1/tracks/5WQrDB34o6M8V0jxNiX6RU,https://api.spotify.com/v1/audio-analysis/5WQrDB34o6M8V0jxNiX6RU,208518,4,Fast,Juice WRLD
0.77,0.347,2,-10.265,1,0.0623,0.0511,2.57e-06,0.087,0.0583,84.957,audio_features,6cEguiQecbXrFlsnMi2ysr,spotify:track:6cEguiQecbXrFlsnMi2ysr,https://api.spotify.com/v1/tracks/6cEguiQecbXrFlsnMi2ysr,https://api.spotify.com/v1/audio-analysis/6cEguiQecbXrFlsnMi2ysr,235477,4,Come and See Me (feat. Drake),PARTYNEXTDOOR
0.745,0.561,9,-5.513,0,0.072,0.465,1.12e-06,0.0338,0.902,195.918,audio_features,5YLHLxoZsodDWjqSgjhBf3,spotify:track:5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/tracks/5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/audio-analysis/5YLHLxoZsodDWjqSgjhBf3,167553,4,Myself,Bazzi
0.728,0.618,9,-6.621,1,0.0673,0.203,0.0,0.127,0.217,130.104,audio_features,3GD6eImRvT0zgr8cQnokUq,spotify:track:3GD6eImRvT0zgr8cQnokUq,https://api.spotify.com/v1/tracks/3GD6eImRvT0zgr8cQnokUq,https://api.spotify.com/v1/audio-analysis/3GD6eImRvT0zgr8cQnokUq,284308,4,"BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix",Bhavi
0.759,0.886,1,-3.067,1,0.187,0.0103,2.04e-05,0.342,0.489,102.065,audio_features,56Yxkm62GtEpnPyG7TvwLY,spotify:track:56Yxkm62GtEpnPyG7TvwLY,https://api.spotify.com/v1/tracks/56Yxkm62GtEpnPyG7TvwLY,https://api.spotify.com/v1/audio-analysis/56Yxkm62GtEpnPyG7TvwLY,191462,4,LOCO,ITZY
0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,272394,4,Do I Wanna Know?,Arctic Monkeys
0.766,0.58,9,-11.832,0,0.0437,0.0838,0.0,0.041,0.962,119.017,audio_features,4Swu70cF1wAg1nNufNmQEB,spotify:track:4Swu70cF1wAg1nNufNmQEB,https://api.spotify.com/v1/tracks/4Swu70cF1wAg1nNufNmQEB,https://api.spotify.com/v1/audio-analysis/4Swu70cF1wAg1nNufNmQEB,220036,4,Cake By The Ocean - Cover,epi records
0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048,audio_features,0xzI1KAr0Yd9tv8jlIk3sn,spotify:track:0xzI1KAr0Yd9tv8jlIk3sn,https://api.spotify.com/v1/tracks/0xzI1KAr0Yd9tv8jlIk3sn,https://api.spotify.com/v1/audio-analysis/0xzI1KAr0Yd9tv8jlIk3sn,172714,4,Bad Decisions (with BTS & Snoop Dogg),benny blanco
0.792,0.827,5,-5.382,0,0.0363,0.0178,0.00326,0.096,0.47,128.014,audio_features,4AFlChQQJbB1MOCgOiiyYc,spotify:track:4AFlChQQJbB1MOCgOiiyYc,https://api.spotify.com/v1/tracks/4AFlChQQJbB1MOCgOiiyYc,https://api.spotify.com/v1/audio-analysis/4AFlChQQJbB1MOCgOiiyYc,152400,4,Drums (Feat. Kim Petras),James Hype
0.887,0.769,4,-4.751,1,0.204,0.127,4.41e-06,0.32,0.928,97.991,audio_features,7HOlapPvYVls2Ei0L83eLn,spotify:track:7HOlapPvYVls2Ei0L83eLn,https://api.spotify.com/v1/tracks/7HOlapPvYVls2Ei0L83eLn,https://api.spotify.com/v1/audio-analysis/7HOlapPvYVls2Ei0L83eLn,208040,4,El Avioncito,Giblack
0.591,0.928,6,-3.925,1,0.0316,0.00441,0.0,0.291,0.619,105.025,audio_features,4reXo2zg1uhEIpUAacDb9C,spotify:track:4reXo2zg1uhEIpUAacDb9C,https://api.spotify.com/v1/tracks/4reXo2zg1uhEIpUAacDb9C,https://api.spotify.com/v1/audio-analysis/4reXo2zg1uhEIpUAacDb9C,219968,4,Handle On You,Parker McCollum
0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,audio_features,4Q3N4Ct4zCuIHuZ65E3BD4,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4,268187,4,Tunnel Vision,Kodak Black
0.791,0.366,1,-8.337,1,0.0966,0.744,7.24e-06,0.106,0.335,124.878,audio_features,5m0eMnsWwzgGsUxe1mhFYR,spotify:track:5m0eMnsWwzgGsUxe1mhFYR,https://api.spotify.com/v1/tracks/5m0eMnsWwzgGsUxe1mhFYR,https://api.spotify.com/v1/audio-analysis/5m0eMnsWwzgGsUxe1mhFYR,211373,4,White Tee (with NO1-NOAH),Summer Walker
0.715,0.518,5,-7.108,1,0.0459,0.528,0.0,0.0732,0.556,82.076,audio_features,5RYtz3cpYb28SV8f1FBtGc,spotify:track:5RYtz3cpYb28SV8f1FBtGc,https://api.spotify.com/v1/tracks/5RYtz3cpYb28SV8f1FBtGc,https://api.spotify.com/v1/audio-analysis/5RYtz3cpYb28SV8f1FBtGc,223315,4,I'm Not The Only One,Sam Smith
0.798,0.572,1,-6.627,1,0.17,0.027,0.0,0.099,0.293,155.933,audio_features,1t55dGrBkLvKDzNa9QJ3LV,spotify:track:1t55dGrBkLvKDzNa9QJ3LV,https://api.spotify.com/v1/tracks/1t55dGrBkLvKDzNa9QJ3LV,https://api.spotify.com/v1/audio-analysis/1t55dGrBkLvKDzNa9QJ3LV,138453,4,Too Easy,Gunna
0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.727,126.967,audio_features,3HfhB8sYqLlVmpBPb7cc2x,spotify:track:3HfhB8sYqLlVmpBPb7cc2x,https://api.spotify.com/v1/tracks/3HfhB8sYqLlVmpBPb7cc2x,https://api.spotify.com/v1/audio-analysis/3HfhB8sYqLlVmpBPb7cc2x,198440,4,Walking On A Dream,Empire Of The Sun
0.617,0.589,7,-5.978,1,0.0345,0.0268,0.0,0.378,0.566,92.991,audio_features,5IAESfJjmOYu7cHyX557kz,spotify:track:5IAESfJjmOYu7cHyX557kz,https://api.spotify.com/v1/tracks/5IAESfJjmOYu7cHyX557kz,https://api.spotify.com/v1/audio-analysis/5IAESfJjmOYu7cHyX557kz,229953,4,Take Two,BTS
0.739,0.749,6,-3.318,1,0.0746,0.12,0.0,0.149,0.505,117.03,audio_features,4CljUDO1I5hpKjwSNK6RWY,spotify:track:4CljUDO1I5hpKjwSNK6RWY,https://api.spotify.com/v1/tracks/4CljUDO1I5hpKjwSNK6RWY,https://api.spotify.com/v1/audio-analysis/4CljUDO1I5hpKjwSNK6RWY,200256,4,Water (Remix),Tyla
0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,audio_features,57kR5SniQIbsbVoIjjOUDa,spotify:track:57kR5SniQIbsbVoIjjOUDa,https://api.spotify.com/v1/tracks/57kR5SniQIbsbVoIjjOUDa,https://api.spotify.com/v1/audio-analysis/57kR5SniQIbsbVoIjjOUDa,247267,4,You Know You Like It,DJ Snake
0.782,0.827,11,-4.219,0,0.0627,0.159,0.0,0.226,0.498,104.032,audio_features,6qCNaRRr5xJALfNJvh0NAw,spotify:track:6qCNaRRr5xJALfNJvh0NAw,https://api.spotify.com/v1/tracks/6qCNaRRr5xJALfNJvh0NAw,https://api.spotify.com/v1/audio-analysis/6qCNaRRr5xJALfNJvh0NAw,238530,4,Bom Diggy,Zack Knight
0.44,0.389,5,-6.412,1,0.0368,0.795,1.91e-05,0.149,0.176,116.839,audio_features,6XKEElbr3cWmnUw6a5HRBV,spotify:track:6XKEElbr3cWmnUw6a5HRBV,https://api.spotify.com/v1/tracks/6XKEElbr3cWmnUw6a5HRBV,https://api.spotify.com/v1/audio-analysis/6XKEElbr3cWmnUw6a5HRBV,244138,4,Mati-Matian,Mahalini
0.822,0.981,9,-1.321,1,0.109,0.000593,0.748,0.0938,0.404,115.005,audio_features,34lfu3S4fIcKZRNXzbdbo7,spotify:track:34lfu3S4fIcKZRNXzbdbo7,https://api.spotify.com/v1/tracks/34lfu3S4fIcKZRNXzbdbo7,https://api.spotify.com/v1/audio-analysis/34lfu3S4fIcKZRNXzbdbo7,133565,4,Live Another Day,Kordhell
0.518,0.713,4,-7.644,0,0.0565,0.393,1.03e-05,0.118,0.487,87.807,audio_features,7I2GzEUE2hADoq9uuAvYh7,spotify:track:7I2GzEUE2hADoq9uuAvYh7,https://api.spotify.com/v1/tracks/7I2GzEUE2hADoq9uuAvYh7,https://api.spotify.com/v1/audio-analysis/7I2GzEUE2hADoq9uuAvYh7,267611,4,Ana Ghaltan,Bahaa Sultan
0.704,0.739,8,-3.286,1,0.112,0.328,1.93e-05,0.0856,0.425,179.879,audio_features,1lV3QHHMAQt0Kc1ioZq2MP,spotify:track:1lV3QHHMAQt0Kc1ioZq2MP,https://api.spotify.com/v1/tracks/1lV3QHHMAQt0Kc1ioZq2MP,https://api.spotify.com/v1/audio-analysis/1lV3QHHMAQt0Kc1ioZq2MP,208292,4,Sexo Virtual,Rauw Alejandro
0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,audio_features,5MwynWK9s4hlyKHqhkNn4A,spotify:track:5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A,205453,4,Chasin' You,Morgan Wallen
0.7,0.748,9,-8.16,0,0.0771,0.226,0.796,0.104,0.154,130.056,audio_features,3zPco1u9i9bCjkG5pngR5t,spotify:track:3zPco1u9i9bCjkG5pngR5t,https://api.spotify.com/v1/tracks/3zPco1u9i9bCjkG5pngR5t,https://api.spotify.com/v1/audio-analysis/3zPco1u9i9bCjkG5pngR5t,158761,4,Clouds,BUNT.
0.375,0.75,5,-4.048,1,0.0328,0.345,9.15e-06,0.0943,0.565,178.636,audio_features,23bEisUvcSmIELLy4CMhkN,spotify:track:23bEisUvcSmIELLy4CMhkN,https://api.spotify.com/v1/tracks/23bEisUvcSmIELLy4CMhkN,https://api.spotify.com/v1/audio-analysis/23bEisUvcSmIELLy4CMhkN,196027,3,Let Your Boys Be Country,Jason Aldean
0.622,0.444,4,-6.06,1,0.027,0.795,0.0,0.152,0.603,141.952,audio_features,47Xj8eIAp7hYOOqArmkqZE,spotify:track:47Xj8eIAp7hYOOqArmkqZE,https://api.spotify.com/v1/tracks/47Xj8eIAp7hYOOqArmkqZE,https://api.spotify.com/v1/audio-analysis/47Xj8eIAp7hYOOqArmkqZE,209427,4,Spin You Around (1/24),Morgan Wallen
